Object ID,Department,Title,Culture,Artist Role,Artist Display Name,Artist Nationality,Medium,Dimensions,Classification,Tags
4870,The American Wing,Egyptian Queens and Priestesses (from Album),American,Artist,John Singer Sargent,American,Pen and ink on off-white wove paper,5 1/4 x 8 3/16 in. (13.3 x 20.8 cm),Drawings,Queens|Hieroglyphs
4921,The American Wing,"Stained Glass Lunette from the Cornelius Vanderbilt II House, New York",American,Maker,John La Farge,American,Leaded opalescent glass,"30 1/4 x 63 in., 64lb. (76.8 x 160 cm)
Framed: 34 3/4 x 68 7/8 x 2 in. (88.3 x 174.9 x 5.1 cm)",Glass,Griffins|Serpents
5026,The American Wing,Medal,"British, probably",Maker,John Bacon the Elder,British,Bronze,Diam. 1 5/8 in. (4.1 cm),Metal,George Washington|Men|Profiles
5050,The American Wing,Medal of Captain O. H. Perry,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 5/16 in. (5.9 cm),Metal,Portraits|Men|Profiles
5051,The American Wing,Medal of Captain O. H. Perry,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5052,The American Wing,Medal of Captain Lewis Warrington,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Portraits|Men|Profiles
5053,The American Wing,Medal of Captain Thomas Macdonough,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5054,The American Wing,Medal of Captain Robert Henley,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Portraits|Men|Profiles
5055,The American Wing,Medal of Captain James Biddle,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Portraits|Men|Profiles
5056,The American Wing,Medal of Captain William Bainbridge,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5057,The American Wing,Medal of Lieutenant Stephen Cassin,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5058,The American Wing,Medal of Captain Jacob Jones,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5059,The American Wing,Medal of Lieutenant Edward R. McCall,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Profiles
5060,The American Wing,Medal of Captain Jesse Duncan Elliott,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5061,The American Wing,Medal of Captain Johnston Blakely,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Profiles
5062,The American Wing,Medal of Major General Jacob Brown,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5063,The American Wing,Medal of Brigadier General James Miller,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5064,The American Wing,Medal of Colonel George Croghan,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5065,The American Wing,Medal of Major General E. P. Gaines,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5066,The American Wing,Medal of Captain Stephen Decatur,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5067,The American Wing,Medal of Captain Truxtun's Engagement with a French Cruiser in 1800,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/4 in. (5.7 cm),Metal,Men|Profiles
5068,The American Wing,Medal of Captain James Lawrence,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Profiles
5069,The American Wing,Medal in Memory of Lieutenant William Burrows,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Cannons
5070,The American Wing,Medal of Governor I. Shelby of Kentucky,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5071,The American Wing,"Medal of the Naval Battle of Lake Erie, 1813",American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 5/16 in. (5.9 cm),Metal,Birds|Battles|Lakes|Ships
5072,The American Wing,Medal of Captain Charles Stewart,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5073,The American Wing,Medal of Major General William H. Harrison,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles|Generals
5074,The American Wing,Medal of Major General Winfield Scott,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5075,The American Wing,Medal of Major General Andrew Jackson,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5076,The American Wing,Medal of Major General Alexander Macomb,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Profiles|Generals
5077,The American Wing,Medal of Brigadier-General E. W. Ripley,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Portraits|Men|Profiles
5078,The American Wing,Medal of Major General Peter B. Porter,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 9/16 in. (6.5 cm),Metal,Men|Profiles
5079,The American Wing,Medal of James Monroe,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 1/2 in. (6.4 cm),Metal,Men|Profiles
5080,The American Wing,Medal of John Quincy Adams,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 7/16 in. (6.2 cm),Metal,Men|Profiles
5081,The American Wing,Medal of Andrew Jackson,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 7/16 in. (6.2 cm),Metal,Men|Profiles
5082,The American Wing,Medal of Martin Van Buren,American,Maker,Moritz Fürst,Hungarian,Bronze,Diam. 2 7/16 in. (6.2 cm),Metal,Portraits|Men|Profiles
5083,The American Wing,John Quincy Adams,American,Artist,Moritz Fürst,Hungarian,Silver,Diam. 2 in. (5.1 cm),Sculpture,Profiles
5084,The American Wing,American Institute Award Medal,American,Artist,Moritz Fürst,Hungarian,Silver,Diam. 2 in. (5.1 cm),Sculpture,Eagles|Women
5096,The American Wing,Medal,American,Maker|Maker,William Kneass|James Barton Longacre,American|American,Silver,Diam. 1 1/16 in. (2.7 cm),Metal,George Washington|Profiles
5151,The American Wing,Medallion of Benjamin Franklin,British,Designer|Manufacturer,Jean Jacques Caffiéri|Josiah Wedgwood and Sons,French,Earthenware,2 3/4 x 2 1/4 in. (7 x 5.7 cm),Ceramics,Men|Benjamin Franklin|Profiles
5154,The American Wing,Medallion,American,Decorator,Louise McLaughlin,American,Porcelain,4 x 3 in. (10.2 x 7.6 cm),Ceramics,Women|Profiles
5157,The American Wing,Medallion of Benjamin Franklin,British,Artist|Manufacturer,Jean-Baptiste Nini|Josiah Wedgwood and Sons,Italian,Earthenware,4 1/8 x 3 1/8 in. (10.5 x 7.9 cm),Ceramics,Men|Benjamin Franklin|Profiles
5159,The American Wing,Plaque of Benjamin Franklin,French,Maker,Jean Martin Renaud,French,Terracotta,H. 4 1/16 in. (10.3 cm),Ceramics,Benjamin Franklin|Profiles
5223,The American Wing,Apple Blossoms,American,Artist,Charles Caryl Coleman,American,Oil on canvas,62 3/8 x 35 in. (158.4 x 88.9 cm),Paintings,Still Life|Flowers
5365,The American Wing,Mug,American,Maker,Rookwood Pottery Company,American,"Probably earthenware, silver",H. 5 1/4 in. (13.3 cm); Diam. 3 3/4 in. (9.5 cm),Ceramics,Bats|Women|Animals
5402,The American Wing,Necklace,American,Maker,Louis Comfort Tiffany,American,"Opals, gold, enamel",L. 18 in. (45.7 cm),Jewelry,Leaves
5421,The American Wing,Book: Of the Nature of the Gods,British,Author|Publisher,Marcus Tullius Cicero|T. Davies,Roman|British,Paper,Dimensions unavailable,Natural Substances,Books
5499,The American Wing,Grapevine Panel,American,Designer|Maker,Louis Comfort Tiffany|Tiffany Studios,American,Leaded favrile glass,98 x 36 in. (248.9 x 91.4 cm),Glass,Grapes|Vines
5523,The American Wing,Paperweight,American,Maker,James Gillinder and Sons,American,Free-blown glass,H. 13/16 in. (2.1 cm); Diam. 3 1/4 in. (8.3 cm),Glass,Abraham Lincoln|Men
5524,The American Wing,Paperweight,American,Maker,James Gillinder and Sons,American,Free-blown glass,H. 1 in. (2.5 cm); Diam. 3 3/16 in. (8.1 cm),Glass,George Washington|Men|Profiles
5525,The American Wing,Paperweight,American,Maker,James Gillinder and Sons,American,Free-blown glass,H. 1 1/16 in. (2.7 cm); Diam. 3 1/16 in. (7.8 cm),Glass,Men|Profiles
5563,The American Wing,Centennial Pedestal,American,Designer|Manufacturer,Karl L. H. Müller|Union Porcelain Works,American,Porcelain,H. 42 1/2 in. (108 cm); Diam. 16 3/8 in. (41.6 cm),Ceramics,Men|Griffins|Horses|Chariots
5582,The American Wing,Peonies Blown in the Wind,American,Maker,John La Farge,American,Leaded opalescent glass,75 x 45 in. (190.5 x 114.3 cm),Glass,Windows|Peonies
5629,The American Wing,Arm of a Javanese Dancer (from Sketchbook of Javanese Dancers),American,Artist,John Singer Sargent,American,Graphite on off-white wove paper,5 1/2 x 8 1/2 in. (14 x 21.6 cm),Drawings,Hands|Dancers
5802,The American Wing,Pitcher,American,Designer|Manufacturer,Daniel Greatbatch|D. &  J. Henderson Flint Stoneware Manufactory,British,Stoneware,H. 6 in. (15.2 cm); Diam. 5 3/8 in. (13.7 cm),Ceramics,Boars|Deer|Dogs
5827,The American Wing,Pitcher,American,Manufacturer|Designer,Union Porcelain Works|Karl L. H. Müller,American,Parian porcelain,H. 8 3/16 in. (20.8 cm),Ceramics,Men|Profiles
5828,The American Wing,Pitcher,American,Manufacturer|Designer,Union Porcelain Works|Karl L. H. Müller,American,Porcelain,H. 9 1/4 in. (23.5 cm),Ceramics,Men
5849,The American Wing,Pitcher,American,Manufacturer,Greenwood Pottery Company,American,"Porcelain, overglaze enamel decoration and gilding",H. 9 1/2 in. (24.1 cm); Diam. 9 in. (22.9 cm),Ceramics,Flowers|Flags
5901,The American Wing,Plaque,American,Manufacturer,Rookwood Pottery Company,American,Earthenware,9 x 12 in. (22.9 x 30.5 cm),Ceramics,Landscapes|Trees
5902,The American Wing,Plaque,French,Maker,Joseph Siffred Duplessis,French,Porcelain,Diam. 2 5/8 in. (6.7 cm),Ceramics,Benjamin Franklin|Portraits
5903,The American Wing,Benjamin Franklin,French,Artist,Joseph Siffred Duplessis,French,Faience,Diam. 9 3/4 in. (24.8 cm),Ceramics,Benjamin Franklin|Portraits
5904,The American Wing,Plate of Benjamin Franklin,French,Designer|Artist,Emile Dupont-Zipcy|Jean Antoine Houdon,French,Faience,Diam. 8 3/4 in. (22.2 cm),Ceramics,Benjamin Franklin|Portraits
5905,The American Wing,Benjamin Franklin,French,Designer|Artist,Emile Dupont-Zipcy|Charles Nicolas Cochin II,French,Faience,Diam. 8 1/2 in. (21.6 cm),Ceramics,Benjamin Franklin|Profiles
5907,The American Wing,Benjamin Franklin,French,Designer|Artist,Emile Dupont-Zipcy|Charles Nicolas Cochin II,French,Faience,9 1/4 x 9 3/8 in. (23.5 x 23.8 cm),Ceramics,Benjamin Franklin|Portraits|Profiles
5908,The American Wing,Plaque,American,Maker,Karl L. H. Müller,American,Porcelain,W. 5 3/4 in. (14. cm),Ceramics,Men|Profiles
5913,The American Wing,Plaque,American,Maker|Maker,Charles Volkmar|Volkmar Ceramic Company,American,Earthenware,H. 7/8 in. (2.2 cm); Diam. 11 1/8 in. (28.3 cm),Ceramics,Houses|Trees
5914,The American Wing,Plaque,American,Maker|Maker,Charles Volkmar|Volkmar Ceramic Company,American,Earthenware,H. 1 1/8 in. (2.9 cm); Diam. 11 3/8 in. (28.9 cm),Ceramics,Houses
5967,The American Wing,Plate,British (American market),Maker,Thomas Dimmock & Co.,British,"Earthenware, transfer-printed",Diam. 9 in. (22.9 cm),Ceramics,Eagles|Fire|Buildings
5968,The American Wing,Plate,British (American market),Maker,Thomas Dimmock & Co.,British,"Earthenware, transfer-printed",Diam. 7 1/4 in. (18.4 cm),Ceramics,Eagles|Fire|Buildings|Boats
5970,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 10 1/4 in. (26 cm),Ceramics,Ships
5971,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 10 1/2 in. (26.7 cm),Ceramics,Landscapes|Flowers
6023,The American Wing,Cup Plate,British (American market),Maker,William Adams & Sons,British,"Earthenware, transfer-printed",Diam. 3 7/8 in. (9.8 cm),Ceramics,Men|Horses|Chariots
6026,The American Wing,Cup Plate,British (American market),Maker,William Adams & Sons,British,"Earthenware, transfer-printed",Diam. 4 in. (10.2 cm),Ceramics,Men|Deer
6039,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 6 5/8 in. (16.8 cm),Ceramics,George Washington|Men|Marquis de Lafayette
6111,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",15 1/2 x 12 7/8 in. (39.4 x 32.7 cm),Ceramics,Landscapes
6112,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 10 3/8 in. (26.4 cm),Ceramics,Flowers|Landscapes
6113,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 9 in. (22.9 cm),Ceramics,Flowers|Landscapes
6114,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 10 3/8 in. (26.4 cm),Ceramics,Flowers|Landscapes
6115,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam.  8 3/4 in. (22.2 cm),Ceramics,George Washington|Buildings|Flowers
6116,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 9 1/4 in. (23.5 cm),Ceramics,George Washington|Flowers
6117,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 8 7/8 in. (22.5 cm),Ceramics,Landscapes|Birds
6118,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 7 3/4 in. (19.7 cm),Ceramics,Flowers|Landscapes
6119,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 10 5/8 in. (27 cm),Ceramics,Landscapes|Birds|Boats
6120,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 10 1/2 in. (26.7 cm),Ceramics,Factories|Flowers|Boats
6121,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 10 in. (25.4 cm),Ceramics,Flowers|Ships
6122,The American Wing,Plate,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",Diam. 7 7/8 in. (20 cm),Ceramics,Landscapes|Boats
6158,The American Wing,Plate,British (American market),Maker,Davenport,British,"Earthenware, transfer-printed",Diam. 7 3/4 in. (19.7 cm),Ceramics,Playing Cards|Games|Men|Women
6159,The American Wing,Plate,British (American market),Maker,Charles Meigh,British,"Earthenware, transfer-printed",Diam. 10 1/4 in. (26 cm),Ceramics,Landscapes
6171,The American Wing,Plate,French,Maker,Pierrette Caudelot Perrin,French,Faience,Diam. 9 in. (22.9 cm),Ceramics,George Washington|Men|Portraits
6172,The American Wing,Benjamin Franklin,French,Maker,Pierrette Caudelot Perrin,French,Faience,Diam. 9 in. (22.9 cm),Ceramics,Benjamin Franklin|Portraits
6173,The American Wing,Benjamin Franklin,French,Maker,Pierrette Caudelot Perrin,French,Faience,Diam. 10 1/8 in. (25.7 cm),Ceramics,Benjamin Franklin|Portraits
6194,The American Wing,Plate,British (American market),Maker,Ralph Stevenson,British,"Earthenware, transfer-printed",Diam. 6 7/8 in. (17.5 cm),Ceramics,Pavilions
6216,The American Wing,Plate,British (American market),Maker,William Adams & Sons,British,"Earthenware, transfer-printed",Diam. 7 7/8 in. (20 cm),Ceramics,Animals|Hunting|Trees
6217,The American Wing,Plate,British (American market),Maker,William Adams & Sons,British,"Earthenware, transfer-printed",Diam. 10 3/8 in. (26.4 cm),Ceramics,Landscapes
6219,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 9 1/2 in. (24.1 cm),Ceramics,Buildings
6220,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 8 1/2 in. (21.6 cm),Ceramics,Buildings|Flowers|Carriages
6223,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 7 1/2 in. (19.1 cm),Ceramics,Waterfalls|Shells
6224,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 9 1/4 in. (23.5 cm),Ceramics,Landscapes
6225,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 9 1/8 in. (23.2 cm),Ceramics,Landscapes
6226,The American Wing,Soup Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 10 1/8 in. (25.7 cm),Ceramics,Animals|Rivers|Boats
6227,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 10 1/8 in. (25.7 cm),Ceramics,Landscapes|Shells|Trains
6228,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 8 3/4 in. (22.2 cm),Ceramics,Waterfalls
6229,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 9 3/8 in. (23.8 cm),Ceramics,Flowers|Landscapes
6230,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 10 1/2 in. (26.7 cm),Ceramics,Buildings|Trees
6231,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 10 in. (25.4 cm),Ceramics,Animals|Landscapes|Boats
6232,The American Wing,Plate,British (American market),Maker,Enoch Wood & Sons,British,"Earthenware, transfer-printed",Diam. 10 in. (25.4 cm),Ceramics,Shells|Ships
6240,The American Wing,View from the Packet Wharf at Frenchtown Looking down Elk Creek,American,Artist,Benjamin Henry Latrobe,"American, born England","Watercolor, pen and iron gall ink, and graphite on off-white wove paper",8 1/2 x 12 in. (21.6 x 30.5 cm),Drawings,Houses|Men|Landscapes|Trees
6499,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",16 x 19 1/2 in. (40.6 x 49.5 cm),Ceramics,Flowers|Landscapes
6515,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",16 x 12 5/16 in. (40.6 x 31.3 cm),Ceramics,George Washington|Flowers
6516,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",12 7/8 x 15 5/8 in. (32.7 x 39.7 cm),Ceramics,Horses|Buildings|Flowers
6517,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",14 3/8 x 17 5/8 in. (36.5 x 44.8 cm),Ceramics,Flowers|Landscapes
6518,The American Wing,Platter,British (American market),Maker,James and Ralph Clews,British,"Earthenware, transfer-printed",10 1/2 x 12 7/8 in. (26.7 x 32.7 cm),Ceramics,George Washington|Landscapes
